"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Domenico Pozzovivo","AG2R La Mondiale",10,NA,7,NA,NA,NA,NA,NA,NA,7,3,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,30,22,10,NA,NA,NA,NA,NA,62,3,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,70,16,NA,NA,NA,NA,NA,2,88,3,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,4,"Lee Taylor","Stinkys Strokers"
"Geraint Thomas","Team Sky",16,100,22,NA,2,NA,6,NA,NA,130,4,"Lee Taylor","Stinkys Strokers"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Lee Taylor","Stinkys Strokers"
"Ilnur Zakarin","Team Katusha - Alpecin",12,120,7,NA,4,NA,10,NA,NA,141,4,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,10,NA,NA,NA,NA,NA,10,4,"Lee Taylor","Stinkys Strokers"
"Marcin Bialoblocki","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Pavel Brutt","Gazprom-RusVelo",4,NA,NA,NA,NA,24,NA,10,NA,34,4,"Lee Taylor","Stinkys Strokers"
"José Mendes","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,4,"Stew Ralph","Fly Guys"
"Thibaut Pinot","FDJ",16,90,11,NA,NA,NA,4,NA,NA,105,4,"Stew Ralph","Fly Guys"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Stew Ralph","Fly Guys"
"Ilnur Zakarin","Team Katusha - Alpecin",12,120,7,NA,4,NA,10,NA,NA,141,4,"Stew Ralph","Fly Guys"
"André Greipel","Lotto Soudal",14,NA,NA,10,NA,NA,NA,NA,NA,10,4,"Stew Ralph","Fly Guys"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,6,6,4,"Stew Ralph","Fly Guys"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Rui Costa","UAE Abu Dhabi",8,NA,4,NA,NA,NA,NA,NA,10,14,4,"Stew Ralph","Fly Guys"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,4,"Brendan Smith","The Bandits"
"Bauke Mollema","Trek - Segafredo",14,40,13,NA,NA,NA,NA,NA,NA,53,4,"Brendan Smith","The Bandits"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Brendan Smith","The Bandits"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,4,NA,NA,NA,NA,6,10,4,"Brendan Smith","The Bandits"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Victor Campenaerts","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Ilnur Zakarin","Team Katusha - Alpecin",12,120,7,NA,4,NA,10,NA,NA,141,4,"Brendan Smith","The Bandits"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,4,"edmund g","Bad Hombres"
"Thibaut Pinot","FDJ",16,90,11,NA,NA,NA,4,NA,NA,105,4,"edmund g","Bad Hombres"
"Ilnur Zakarin","Team Katusha - Alpecin",12,120,7,NA,4,NA,10,NA,NA,141,4,"edmund g","Bad Hombres"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,10,NA,NA,NA,NA,NA,NA,6,16,4,"edmund g","Bad Hombres"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,4,NA,NA,NA,NA,6,10,4,"edmund g","Bad Hombres"
"Jasper De Buyst","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"edmund g","Bad Hombres"
"Chad Haga","Team Sunweb",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"edmund g","Bad Hombres"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"edmund g","Bad Hombres"
"Mikel Landa","Team Sky",14,NA,12,NA,NA,NA,NA,NA,6,18,4,"edmund g","Bad Hombres"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,4,"Ben Neal","Cooper`s Crankers"
"Thibaut Pinot","FDJ",16,90,11,NA,NA,NA,4,NA,NA,105,4,"Ben Neal","Cooper`s Crankers"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Ben Neal","Cooper`s Crankers"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,10,NA,NA,NA,NA,NA,NA,6,16,4,"Ben Neal","Cooper`s Crankers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Ben Neal","Cooper`s Crankers"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Ben Neal","Cooper`s Crankers"
"Tom Dumoulin","Team Sunweb",16,70,14,NA,NA,NA,NA,NA,NA,84,4,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,4,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,6,NA,NA,NA,NA,NA,NA,6,4,"Simon Lyons","Brake Rub Regression"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Simon Lyons","Brake Rub Regression"
"Domenico Pozzovivo","AG2R La Mondiale",10,15,16,NA,NA,NA,NA,NA,NA,31,4,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,NA,NA,10,NA,NA,NA,NA,NA,10,4,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Lee Taylor","Stinkys Strokers"
"Geraint Thomas","Team Sky",16,NA,22,NA,2,NA,NA,NA,NA,24,5,"Lee Taylor","Stinkys Strokers"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Lee Taylor","Stinkys Strokers"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,5,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,90,NA,6,NA,NA,NA,NA,NA,96,5,"Lee Taylor","Stinkys Strokers"
"Marcin Bialoblocki","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Stinkys Strokers"
"Pavel Brutt","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Stinkys Strokers"
"José Mendes","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Lee Taylor","Stinkys Strokers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Stew Ralph","Fly Guys"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,5,"Stew Ralph","Fly Guys"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Stew Ralph","Fly Guys"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,5,"Stew Ralph","Fly Guys"
"André Greipel","Lotto Soudal",14,90,NA,6,NA,NA,NA,NA,NA,96,5,"Stew Ralph","Fly Guys"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Stew Ralph","Fly Guys"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Rui Costa","UAE Abu Dhabi",8,NA,4,NA,NA,NA,NA,NA,4,8,5,"Stew Ralph","Fly Guys"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,5,"Brendan Smith","The Bandits"
"Bauke Mollema","Trek - Segafredo",14,NA,13,NA,NA,NA,NA,NA,NA,13,5,"Brendan Smith","The Bandits"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Brendan Smith","The Bandits"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Fernando Gaviria","Quick-Step Floors",12,150,NA,10,NA,6,NA,NA,6,172,5,"Brendan Smith","The Bandits"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Victor Campenaerts","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,5,"Brendan Smith","The Bandits"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,5,"edmund g","Bad Hombres"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,5,"edmund g","Bad Hombres"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,5,"edmund g","Bad Hombres"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,5,"edmund g","Bad Hombres"
"Fernando Gaviria","Quick-Step Floors",12,150,NA,10,NA,6,NA,NA,6,172,5,"edmund g","Bad Hombres"
"Jasper De Buyst","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","Bad Hombres"
"Chad Haga","Team Sunweb",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","Bad Hombres"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","Bad Hombres"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,5,"edmund g","Bad Hombres"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Ben Neal","Cooper`s Crankers"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,5,"Ben Neal","Cooper`s Crankers"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Ben Neal","Cooper`s Crankers"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,5,"Ben Neal","Cooper`s Crankers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Ben Neal","Cooper`s Crankers"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Tom Dumoulin","Team Sunweb",16,NA,15,NA,NA,NA,NA,NA,NA,15,5,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,5,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,6,NA,NA,NA,NA,NA,NA,6,5,"Simon Lyons","Brake Rub Regression"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Simon Lyons","Brake Rub Regression"
"Domenico Pozzovivo","AG2R La Mondiale",10,NA,18,NA,NA,NA,NA,NA,NA,18,5,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,90,NA,6,NA,NA,NA,NA,NA,96,5,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,20,18,NA,NA,NA,NA,NA,NA,38,6,"Lee Taylor","Stinkys Strokers"
"Geraint Thomas","Team Sky",16,30,22,NA,1,NA,NA,NA,NA,53,6,"Lee Taylor","Stinkys Strokers"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Lee Taylor","Stinkys Strokers"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,6,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,6,"Lee Taylor","Stinkys Strokers"
"Marcin Bialoblocki","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Stinkys Strokers"
"Pavel Brutt","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Stinkys Strokers"
"José Mendes","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Lee Taylor","Stinkys Strokers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,20,18,NA,NA,NA,NA,NA,NA,38,6,"Stew Ralph","Fly Guys"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,6,"Stew Ralph","Fly Guys"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Stew Ralph","Fly Guys"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,6,"Stew Ralph","Fly Guys"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,6,"Stew Ralph","Fly Guys"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Stew Ralph","Fly Guys"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Rui Costa","UAE Abu Dhabi",8,NA,4,NA,NA,NA,NA,NA,4,8,6,"Stew Ralph","Fly Guys"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,6,"Brendan Smith","The Bandits"
"Bauke Mollema","Trek - Segafredo",14,40,13,NA,NA,NA,NA,NA,4,57,6,"Brendan Smith","The Bandits"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Brendan Smith","The Bandits"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,10,NA,NA,NA,NA,6,16,6,"Brendan Smith","The Bandits"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Victor Campenaerts","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,6,"Brendan Smith","The Bandits"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,6,"edmund g","Bad Hombres"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,6,"edmund g","Bad Hombres"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,6,"edmund g","Bad Hombres"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,6,"edmund g","Bad Hombres"
"Fernando Gaviria","Quick-Step Floors",12,NA,NA,10,NA,NA,NA,NA,6,16,6,"edmund g","Bad Hombres"
"Jasper De Buyst","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","Bad Hombres"
"Chad Haga","Team Sunweb",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","Bad Hombres"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,4,4,6,"edmund g","Bad Hombres"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,6,"edmund g","Bad Hombres"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,20,18,NA,NA,NA,NA,NA,NA,38,6,"Ben Neal","Cooper`s Crankers"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,6,"Ben Neal","Cooper`s Crankers"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Ben Neal","Cooper`s Crankers"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Ben Neal","Cooper`s Crankers"
"Caleb Ewan","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Ben Neal","Cooper`s Crankers"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"William Bonnet","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Tom Dumoulin","Team Sunweb",16,15,14,NA,NA,NA,NA,NA,NA,29,6,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",26,25,15,NA,NA,NA,NA,NA,2,42,6,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,10,6,NA,NA,NA,NA,NA,NA,16,6,"Simon Lyons","Brake Rub Regression"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Simon Lyons","Brake Rub Regression"
"Domenico Pozzovivo","AG2R La Mondiale",10,NA,16,NA,NA,NA,NA,NA,NA,16,6,"Simon Lyons","Brake Rub Regression"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,6,"Simon Lyons","Brake Rub Regression"
"Georg Preidler","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Kanstantsin Siutsou","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,7,"Lee Taylor","Stinkys Strokers"
"Geraint Thomas","Team Sky",16,20,22,NA,1,NA,NA,NA,NA,43,7,"Lee Taylor","Stinkys Strokers"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Lee Taylor","Stinkys Strokers"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,7,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,90,NA,4,NA,NA,NA,NA,NA,94,7,"Lee Taylor","Stinkys Strokers"
"Marcin Bialoblocki","CCC Sprandi Polkowice",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Lee Taylor","Stinkys Strokers"
"Pavel Brutt","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Lee Taylor","Stinkys Strokers"
"José Mendes","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Lee Taylor","Stinkys Strokers"
"Caleb Ewan","ORICA-Scott",12,150,NA,3,NA,NA,NA,NA,2,155,7,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,7,"Stew Ralph","Fly Guys"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,7,"Stew Ralph","Fly Guys"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Stew Ralph","Fly Guys"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,7,"Stew Ralph","Fly Guys"
"André Greipel","Lotto Soudal",14,90,NA,4,NA,NA,NA,NA,NA,94,7,"Stew Ralph","Fly Guys"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Stew Ralph","Fly Guys"
"Luis Leon Sanchez","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Stew Ralph","Fly Guys"
"Alexander Foliforov","Gazprom-RusVelo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Stew Ralph","Fly Guys"
"Rui Costa","UAE Abu Dhabi",8,NA,4,NA,NA,NA,NA,NA,6,10,7,"Stew Ralph","Fly Guys"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,7,"Brendan Smith","The Bandits"
"Bauke Mollema","Trek - Segafredo",14,NA,13,NA,NA,NA,NA,NA,NA,13,7,"Brendan Smith","The Bandits"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Brendan Smith","The Bandits"
"Sebastien Reichenbach","FDJ",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Brendan Smith","The Bandits"
"Fernando Gaviria","Quick-Step Floors",12,120,NA,10,NA,6,NA,NA,6,142,7,"Brendan Smith","The Bandits"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Brendan Smith","The Bandits"
"Vincenzo Albanese","Bardiani - CSF",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Brendan Smith","The Bandits"
"Victor Campenaerts","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Brendan Smith","The Bandits"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,7,"Brendan Smith","The Bandits"
"Nairo Quintana","Movistar Team",26,NA,14,NA,NA,NA,NA,NA,2,16,7,"edmund g","Bad Hombres"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,7,"edmund g","Bad Hombres"
"Ilnur Zakarin","Team Katusha - Alpecin",12,NA,7,NA,4,NA,NA,NA,NA,11,7,"edmund g","Bad Hombres"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,4,4,7,"edmund g","Bad Hombres"
"Fernando Gaviria","Quick-Step Floors",12,120,NA,10,NA,6,NA,NA,6,142,7,"edmund g","Bad Hombres"
"Jasper De Buyst","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","Bad Hombres"
"Chad Haga","Team Sunweb",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","Bad Hombres"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","Bad Hombres"
"Mikel Landa","Team Sky",14,NA,9,NA,NA,NA,NA,NA,4,13,7,"edmund g","Bad Hombres"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,7,"Ben Neal","Cooper`s Crankers"
"Thibaut Pinot","FDJ",16,NA,10,NA,NA,NA,NA,NA,NA,10,7,"Ben Neal","Cooper`s Crankers"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Ben Neal","Cooper`s Crankers"
