"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Vincenzo Nibali","Astana Pro Team",26,NA,15,NA,NA,NA,NA,NA,6,21,5,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,5,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,8,NA,NA,NA,NA,NA,NA,8,5,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,10,NA,NA,NA,NA,NA,NA,10,5,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,40,NA,NA,NA,NA,NA,NA,NA,40,5,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,12,NA,NA,NA,NA,NA,14,26,6,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,90,25,2,NA,NA,NA,NA,NA,117,6,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,40,9,NA,NA,NA,NA,NA,NA,49,6,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,60,13,NA,NA,NA,NA,NA,NA,73,6,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,13,NA,NA,NA,NA,NA,10,23,7,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,7,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,9,NA,NA,NA,NA,NA,NA,9,7,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,10,NA,NA,NA,NA,NA,NA,10,7,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,90,NA,NA,NA,NA,NA,NA,NA,90,7,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,4,4,7,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,20,16,NA,NA,NA,NA,NA,4,40,8,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,10,1,NA,NA,NA,NA,NA,11,8,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,25,13,NA,NA,NA,NA,NA,NA,38,8,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,40,15,NA,NA,NA,NA,NA,NA,55,8,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,80,NA,NA,NA,NA,NA,10,NA,90,8,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,5,14,2,NA,NA,NA,NA,NA,21,9,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,12,NA,NA,NA,NA,NA,NA,12,9,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,8,NA,NA,NA,NA,NA,NA,8,9,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,90,NA,NA,NA,NA,NA,NA,NA,90,9,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,10,16,NA,NA,NA,NA,NA,2,28,10,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,2,NA,NA,NA,NA,NA,2,10,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,25,14,NA,NA,NA,NA,NA,4,43,10,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,40,11,NA,NA,NA,NA,NA,NA,51,10,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,2,18,11,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,10,15,NA,NA,NA,NA,NA,NA,25,11,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,13,NA,NA,NA,NA,NA,NA,13,11,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,16,NA,NA,NA,NA,NA,2,18,12,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,12,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,13,NA,NA,NA,NA,NA,4,17,12,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,120,NA,NA,NA,NA,NA,NA,NA,120,12,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,100,20,NA,NA,NA,NA,NA,4,124,13,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,80,15,NA,NA,NA,NA,NA,NA,95,13,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,15,13,NA,NA,NA,NA,NA,NA,28,13,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,4,NA,NA,4,13,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,80,22,NA,NA,NA,NA,NA,6,108,14,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,50,15,NA,NA,NA,NA,NA,NA,65,14,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,150,20,NA,NA,NA,NA,NA,NA,170,14,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,20,NA,NA,NA,NA,NA,NA,20,15,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,30,16,NA,NA,NA,NA,NA,NA,46,15,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,70,22,NA,NA,NA,NA,NA,NA,92,15,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,25,18,NA,NA,3,NA,NA,6,52,16,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,40,15,NA,NA,NA,NA,NA,NA,55,16,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,50,22,NA,NA,NA,NA,NA,NA,72,16,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,18,NA,NA,NA,NA,NA,6,24,17,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,17,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,17,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,18,NA,NA,NA,NA,NA,6,24,18,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,15,NA,NA,NA,NA,NA,NA,15,18,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,18,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,150,22,NA,NA,NA,15,NA,6,193,19,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,80,16,NA,NA,NA,2,NA,NA,98,19,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,100,25,NA,NA,NA,6,NA,NA,131,19,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,70,25,NA,NA,NA,NA,NA,6,101,20,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,30,16,NA,NA,NA,NA,NA,NA,46,20,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,10,22,NA,NA,NA,NA,NA,NA,32,20,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,6,6,20,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,20,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,25,NA,NA,NA,NA,NA,6,31,21,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,16,NA,NA,NA,NA,NA,NA,16,21,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,22,NA,NA,NA,NA,NA,NA,22,21,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,2,2,21,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,500,NA,NA,NA,NA,NA,40,540,22,"Brendan Smith","The Bandits"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Rafal Majka","Tinkoff",14,NA,260,NA,NA,NA,NA,NA,NA,260,22,"Brendan Smith","The Bandits"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,400,NA,NA,NA,NA,NA,NA,400,22,"Brendan Smith","The Bandits"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Fabian Cancellara","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Simone Petilli","Lampre - Merida",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Maxim Belkov","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Alessandro De Marchi","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Brendan Smith","The Bandits"
"Vincenzo Nibali","Astana Pro Team",26,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,150,NA,NA,NA,NA,NA,NA,NA,150,1,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,40,NA,NA,NA,NA,NA,NA,NA,40,1,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,6,NA,NA,NA,NA,NA,NA,6,2,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,6,31,2,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,60,NA,NA,NA,NA,NA,NA,NA,60,2,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,13,NA,NA,NA,NA,NA,NA,13,2,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,10,NA,NA,NA,NA,NA,NA,10,3,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,22,NA,NA,NA,NA,NA,6,28,3,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,20,NA,NA,NA,NA,NA,NA,NA,20,3,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,14,NA,NA,NA,NA,NA,NA,14,3,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,70,15,NA,NA,NA,NA,NA,6,91,4,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,120,25,2,NA,NA,NA,NA,NA,147,4,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,20,8,NA,NA,NA,NA,NA,NA,28,4,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,40,11,NA,NA,NA,NA,NA,NA,51,4,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,10,NA,10,4,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,15,NA,NA,NA,NA,NA,6,21,5,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,NA,25,NA,NA,NA,NA,NA,NA,25,5,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,NA,8,NA,NA,NA,NA,NA,NA,8,5,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,NA,10,NA,NA,NA,NA,NA,NA,10,5,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,40,NA,NA,NA,NA,NA,NA,NA,40,5,"Stew Ralph","Fly Guys"
"Matthias Brändle","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Jay McCarthy","Tinkoff",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,5,"Stew Ralph","Fly Guys"
"Ryder Hesjedal","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Astana Pro Team",26,NA,12,NA,NA,NA,NA,NA,14,26,6,"Stew Ralph","Fly Guys"
"Tom Dumoulin","Team Giant - Alpecin",14,90,25,2,NA,NA,NA,NA,NA,117,6,"Stew Ralph","Fly Guys"
"Rafal Majka","Tinkoff",14,40,9,NA,NA,NA,NA,NA,NA,49,6,"Stew Ralph","Fly Guys"
"Johan Esteban Chaves","Orica GreenEDGE",12,60,13,NA,NA,NA,NA,NA,NA,73,6,"Stew Ralph","Fly Guys"
"Caleb Ewan","Orica GreenEDGE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
