"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,10,14,24,15,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,15,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,15,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,16,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,16,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,NA,25,6,3,NA,NA,NA,4,38,16,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,12,12,16,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,16,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,4,28,17,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,17,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,17,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,17,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,17,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,8,8,17,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,8,8,17,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,18,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,18,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,18,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,8,8,18,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,4,4,18,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,18,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,18,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,18,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,200,22,4,NA,NA,NA,NA,NA,226,19,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,50,20,NA,NA,NA,NA,NA,NA,70,19,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,25,25,6,2,NA,NA,NA,NA,58,19,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,120,NA,NA,NA,NA,NA,NA,NA,120,19,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,25,22,3,NA,NA,NA,NA,NA,50,20,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,15,18,NA,NA,NA,NA,NA,NA,33,20,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,30,25,6,2,NA,NA,NA,4,67,20,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,150,NA,NA,NA,NA,25,NA,6,181,20,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,20,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,20,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,20,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,NA,22,3,NA,NA,NA,NA,NA,25,21,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,4,22,21,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,NA,25,6,2,NA,NA,NA,4,37,21,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,21,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,21,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,30,NA,NA,NA,NA,NA,NA,4,34,21,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,21,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,NA,400,50,NA,NA,NA,NA,NA,450,22,"Rich Johnston","Dick`s Dodgers"
"Alberto Contador","Tinkoff",24,NA,300,15,NA,NA,NA,NA,NA,315,22,"Rich Johnston","Dick`s Dodgers"
"Nairo Quintana","Movistar Team",22,NA,500,80,40,NA,NA,NA,30,650,22,"Rich Johnston","Dick`s Dodgers"
"John Darwin Atapuma","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,40,40,22,"Rich Johnston","Dick`s Dodgers"
"Niccolo Bonifazio","Trek-Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Rich Johnston","Dick`s Dodgers"
"Tobias Ludvigsson","Team Giant - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Rich Johnston","Dick`s Dodgers"
"Rubén Fernández","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,30,30,22,"Rich Johnston","Dick`s Dodgers"
"Salvatore Puccio","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Rich Johnston","Dick`s Dodgers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Rich Johnston","Dick`s Dodgers"
"Christopher Froome","Team Sky",22,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,15,NA,NA,NA,NA,NA,NA,NA,15,1,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,15,NA,NA,NA,NA,NA,NA,NA,15,1,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,2,NA,NA,NA,NA,NA,NA,NA,2,1,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,8,NA,NA,NA,NA,NA,NA,NA,8,1,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,18,NA,NA,NA,NA,NA,12,30,2,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,20,NA,NA,NA,NA,NA,8,28,2,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,10,24,2,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,12,12,2,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,4,NA,NA,NA,NA,NA,4,8,2,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,2,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,12,12,2,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,100,20,NA,NA,NA,NA,NA,4,124,3,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,120,22,2,NA,NA,NA,NA,16,160,3,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,70,16,NA,NA,NA,NA,NA,22,108,3,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,3,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,6,6,3,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,4,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,22,NA,NA,NA,NA,NA,6,28,4,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,16,NA,NA,NA,NA,NA,10,26,4,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,60,NA,NA,NA,NA,NA,10,4,74,4,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,10,20,NA,NA,NA,NA,NA,NA,30,5,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,70,22,4,NA,NA,NA,NA,6,102,5,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,15,18,NA,NA,NA,NA,NA,10,43,5,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,5,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,6,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,50,22,4,NA,NA,NA,NA,6,82,6,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,10,28,6,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,7,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,120,22,6,NA,NA,NA,NA,6,154,7,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,12,30,7,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,150,NA,NA,NA,NA,NA,NA,NA,150,7,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,5,20,NA,NA,NA,NA,NA,2,27,8,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,22,6,NA,NA,NA,NA,10,38,8,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,20,25,NA,NA,NA,NA,NA,8,53,8,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,8,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,5,18,NA,NA,NA,NA,NA,NA,23,9,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,15,20,6,NA,NA,NA,NA,8,49,9,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,22,NA,NA,NA,NA,NA,6,28,9,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,4,4,9,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,18,18,9,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,120,20,NA,NA,NA,20,NA,2,162,10,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,80,22,10,NA,NA,10,NA,18,140,10,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,200,25,2,3,NA,30,NA,10,270,10,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,10,4,14,10,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,6,6,10,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,200,22,3,2,NA,15,NA,4,246,11,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,120,20,10,NA,NA,6,NA,16,172,11,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,150,25,6,10,NA,10,NA,10,211,11,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,14,14,11,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,14,14,11,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,22,1,2,NA,NA,NA,4,29,12,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,50,20,10,NA,NA,NA,NA,12,92,12,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,25,4,10,NA,NA,NA,8,47,12,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,4,4,12,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,22,1,1,NA,NA,NA,NA,24,13,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,15,20,10,NA,NA,NA,NA,6,51,13,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,25,4,6,NA,NA,NA,2,37,13,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,13,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,2,2,13,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,5,NA,NA,NA,NA,NA,NA,4,9,13,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,15,22,3,NA,NA,NA,NA,4,44,14,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,2,10,NA,NA,NA,NA,6,18,14,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,20,25,6,NA,NA,NA,NA,NA,51,14,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,25,NA,NA,NA,NA,NA,NA,NA,25,14,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,8,8,14,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,8,8,14,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,15,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,5,5,10,NA,NA,NA,NA,14,34,15,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,150,25,6,3,NA,10,10,4,208,15,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,15,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,6,6,15,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,15,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,NA,24,16,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,5,10,NA,NA,NA,NA,10,25,16,"Chris Fiorini","New Tricks"
"Nairo Quintana","Movistar Team",22,NA,25,6,3,NA,NA,NA,4,38,16,"Chris Fiorini","New Tricks"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Chris Fiorini","New Tricks"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Chris Fiorini","New Tricks"
"Ian Boswell","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Chris Fiorini","New Tricks"
"Simon Gerrans","ORICA - BikeExchange",6,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Chris Fiorini","New Tricks"
"Niki Terpstra","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Chris Fiorini","New Tricks"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Chris Fiorini","New Tricks"
"Christopher Froome","Team Sky",22,NA,22,2,NA,NA,NA,NA,4,28,17,"Chris Fiorini","New Tricks"
"Alejandro Valverde","Movistar Team",16,NA,5,10,NA,NA,NA,NA,10,25,17,"Chris Fiorini","New Tricks"
