"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,4,2,10,NA,16,10,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,150,NA,NA,NA,NA,25,10,NA,185,10,"edmundg","my team"
"Alberto Contador","Tinkoff",24,80,16,NA,NA,NA,2,NA,NA,98,11,"edmundg","my team"
"Leopold König","Team Sky",10,100,15,NA,NA,NA,4,NA,14,133,11,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,50,18,NA,NA,NA,NA,NA,NA,68,11,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,16,NA,NA,NA,NA,NA,NA,16,12,"edmundg","my team"
"Leopold König","Team Sky",10,NA,15,NA,NA,NA,NA,NA,8,23,12,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,6,24,12,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,6,10,4,20,12,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,16,NA,NA,NA,NA,NA,NA,16,13,"edmundg","my team"
"Leopold König","Team Sky",10,NA,15,NA,NA,NA,NA,NA,4,19,13,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,13,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,2,2,13,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,13,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,15,NA,NA,NA,NA,NA,NA,15,14,"edmundg","my team"
"Leopold König","Team Sky",10,30,16,NA,NA,NA,NA,NA,8,54,14,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,14,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,14,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,200,NA,NA,4,NA,30,NA,NA,234,14,"edmundg","my team"
"Alberto Contador","Tinkoff",24,70,18,NA,NA,10,NA,10,NA,108,15,"edmundg","my team"
"Leopold König","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,15,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,15,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,200,NA,NA,NA,NA,15,10,NA,225,15,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,4,NA,NA,NA,NA,4,15,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,16,"edmundg","my team"
"Leopold König","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,16,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,20,NA,NA,NA,NA,NA,NA,30,16,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,4,NA,NA,NA,NA,4,16,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,17,"edmundg","my team"
"Leopold König","Team Sky",10,150,NA,NA,NA,NA,10,NA,4,164,17,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,NA,20,17,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,120,NA,NA,4,NA,6,NA,NA,130,17,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,NA,18,18,"edmundg","my team"
"Leopold König","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,18,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,18,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,100,NA,NA,NA,NA,NA,NA,NA,100,18,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,4,NA,NA,NA,NA,4,18,"edmundg","my team"
"Alberto Contador","Tinkoff",24,50,20,NA,NA,NA,NA,NA,NA,70,19,"edmundg","my team"
"Leopold König","Team Sky",10,70,NA,NA,NA,NA,NA,NA,NA,70,19,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,19,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,4,NA,NA,NA,NA,4,19,"edmundg","my team"
"Alberto Contador","Tinkoff",24,15,18,NA,NA,NA,NA,NA,NA,33,20,"edmundg","my team"
"Leopold König","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,20,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,40,20,NA,NA,NA,NA,NA,NA,60,20,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,80,NA,NA,4,NA,10,NA,NA,94,20,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,18,NA,NA,NA,NA,NA,4,22,21,"edmundg","my team"
"Leopold König","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,4,4,21,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,20,NA,NA,NA,NA,NA,6,26,21,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,NA,NA,NA,NA,NA,NA,2,2,21,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,150,NA,NA,NA,NA,NA,NA,NA,150,21,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,4,NA,NA,NA,NA,4,21,"edmundg","my team"
"Alberto Contador","Tinkoff",24,NA,300,15,NA,NA,NA,NA,NA,315,22,"edmundg","my team"
"Leopold König","Team Sky",10,NA,10,NA,NA,NA,NA,NA,NA,10,22,"edmundg","my team"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,350,10,NA,NA,NA,NA,NA,360,22,"edmundg","my team"
"Gianluca Brambilla","Etixx - Quick Step",8,NA,40,NA,10,NA,NA,NA,NA,50,22,"edmundg","my team"
"Daniele Bennati","Tinkoff",8,NA,NA,5,NA,NA,NA,NA,NA,5,22,"edmundg","my team"
"Philippe Gilbert","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"edmundg","my team"
"Heinrich Haussler","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"edmundg","my team"
"José Gonçalves","Caja Rural - Seguros RGA",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"edmundg","my team"
"Robert Gesink","Team LottoNL-Jumbo",12,NA,NA,NA,60,NA,NA,NA,NA,60,22,"edmundg","my team"
"Christopher Froome","Team Sky",22,20,NA,NA,NA,NA,NA,NA,NA,20,1,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,6,NA,NA,NA,NA,NA,NA,NA,6,1,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,12,NA,NA,NA,NA,NA,NA,NA,12,1,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,6,NA,NA,NA,NA,NA,NA,NA,6,1,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,15,NA,NA,NA,NA,NA,NA,NA,15,1,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,NA,18,NA,NA,NA,NA,NA,12,30,2,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,6,NA,NA,NA,NA,NA,4,10,2,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,2,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,100,20,NA,NA,NA,NA,NA,4,124,3,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,80,18,NA,NA,NA,NA,NA,NA,98,3,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,22,22,3,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,15,NA,NA,NA,NA,NA,NA,NA,15,3,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,4,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,4,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,4,NA,10,NA,20,4,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,4,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,10,20,NA,NA,NA,NA,NA,NA,30,5,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,5,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,5,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,6,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,10,16,NA,NA,NA,NA,NA,6,32,6,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,6,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,4,10,NA,10,NA,24,6,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,NA,20,NA,NA,NA,NA,NA,NA,20,7,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,7,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,150,NA,NA,NA,NA,NA,NA,NA,150,7,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,7,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,3,NA,NA,NA,NA,3,7,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,12,12,7,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,5,20,NA,NA,NA,NA,NA,2,27,8,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,NA,18,8,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,1,NA,NA,NA,NA,NA,NA,1,8,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,3,NA,NA,NA,NA,3,8,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,1,NA,NA,NA,NA,1,8,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,14,14,8,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,5,18,NA,NA,NA,NA,NA,NA,23,9,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,16,NA,NA,NA,NA,NA,NA,16,9,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,2,NA,NA,NA,NA,NA,NA,2,9,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,50,NA,NA,10,10,NA,10,NA,80,9,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,9,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,120,20,NA,NA,NA,20,NA,2,162,10,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,60,18,NA,NA,NA,4,NA,NA,82,10,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,1,NA,NA,NA,NA,NA,4,5,10,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,6,NA,NA,NA,NA,6,10,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,100,NA,NA,10,NA,30,10,NA,150,10,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,22,22,10,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,200,22,3,2,NA,15,NA,4,246,11,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,50,18,NA,NA,NA,NA,NA,NA,68,11,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,2,NA,NA,NA,NA,NA,NA,2,11,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,11,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,6,NA,NA,NA,NA,6,11,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,20,20,11,"Simon Lyons","Brake Rub Regression"
"Louis Meintjes","Lampre - Merida",12,NA,1,NA,NA,NA,NA,NA,NA,1,11,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",22,NA,22,1,2,NA,NA,NA,4,29,12,"Simon Lyons","Brake Rub Regression"
"Steven Kruijswijk","Team LottoNL-Jumbo",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Johan Esteban Chaves","ORICA - BikeExchange",18,NA,18,NA,NA,NA,NA,NA,6,24,12,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",8,NA,3,NA,NA,NA,NA,NA,NA,3,12,"Simon Lyons","Brake Rub Regression"
"Daniele Bennati","Tinkoff",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Thomas De Gendt","Lotto Soudal",8,NA,NA,NA,4,NA,NA,NA,NA,4,12,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",4,NA,NA,NA,6,NA,NA,NA,NA,6,12,"Simon Lyons","Brake Rub Regression"
"Rory Sutherland","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,14,14,12,"Simon Lyons","Brake Rub Regression"
